token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
757982,SELLOWRAP-SM,SELLOWRAP,,-1.000000,1600,,NSE,5.000000
758013,768GSGL28C-N0,768GSGL28C,,-1.000000,1,,NSE,1.000000
758150,MBEL-EQ,MBEL,,-1.000000,1,,NSE,5.000000
758157,RNPL-SM,RNPL,,-1.000000,1200,,NSE,5.000000
758211,FLYSBS-ST,FLYSBS,,-1.000000,200,,NSE,5.000000
758220,PARTH-ST,PARTH,,-1.000000,400,,NSE,5.000000
758346,EEPL-SM,EEPL,,-1.000000,1000,,NSE,5.000000
758448,ALLTIME-EQ,ALLTIME,,-1.000000,1,,NSE,5.000000
758563,ELLEN-EQ,ELLEN,,-1.000000,1,,NSE,5.000000
758572,GLOBECIVIL-EQ,GLOBECIVIL,,-1.000000,1,,NSE,1.000000
758583,712UP33-SG,712UP33,,-1.000000,100,,NSE,1.000000
758586,749KL56-SG,749KL56,,-1.000000,100,,NSE,1.000000
758642,666NBRD28-N0,666NBRD28,,-1.000000,1,,NSE,1.000000
758680,REGAAL-EQ,REGAAL,,-1.000000,1,,NSE,1.000000
758728,758KL50-SG,758KL50,,-1.000000,100,,NSE,1.000000
758822,CYBERPP-X1,CYBERPP,,-1.000000,1,,NSE,1.000000
758829,705SFL27-N0,705SFL27,,-1.000000,1,,NSE,1.000000
758868,KAYTEX-SM,KAYTEX,,-1.000000,800,,NSE,5.000000
758874,773AIFL26-N0,773AIFL26,,-1.000000,1,,NSE,1.000000
758880,770AIFL26-N0,770AIFL26,,-1.000000,1,,NSE,1.000000
758886,91D111225-TB,91D111225,,-1.000000,100,,NSE,1.000000
758900,OPTIVALUE-SM,OPTIVALUE,,-1.000000,1600,,NSE,5.000000
758927,754BR33-SG,754BR33,,-1.000000,100,,NSE,1.000000
758932,769ML35-SG,769ML35,,-1.000000,100,,NSE,1.000000
758928,748AP33-SG,748AP33,,-1.000000,100,,NSE,1.000000
758952,ELM250-EQ,ELM250,,-1.000000,1,,NSE,1.000000
758973,VIKRAN-EQ,VIKRAN,,-1.000000,1,,NSE,1.000000
758993,ABCL020925-N0,ABCL020925,,-1.000000,1,,NSE,1.000000
759046,182D260326-TB,182D260326,,-1.000000,100,,NSE,1.000000
759023,PRIMECAB-SM,PRIMECAB,,-1.000000,1600,,NSE,5.000000
759204,RHFL-BZ,RHFL,,-1.000000,1,,NSE,1.000000
759089,GML-SM,GML,,-1.000000,2000,,NSE,5.000000
759174,787LDL29-N0,787LDL29,,-1.000000,1,,NSE,1.000000
759190,747JK40-SG,747JK40,,-1.000000,100,,NSE,1.000000
759205,JKIPL-EQ,JKIPL,,-1.000000,1,,NSE,1.000000
759222,735TCHFL35-N0,735TCHFL35,,-1.000000,1,,NSE,1.000000
759226,ASIFRD-SF,ASIFRD,,-1.000000,1,,NSE,1.000000
759230,735UP39-SG,735UP39,,-1.000000,100,,NSE,1.000000
759279,915SCL30-N0,915SCL30,,-1.000000,1,,NSE,1.000000
759316,RUBICON-EQ,RUBICON,,-1.000000,1,,NSE,5.000000
759321,757PN37-SG,757PN37,,-1.000000,100,,NSE,1.000000
759339,91D020126-TB,91D020126,,-1.000000,100,,NSE,1.000000
759380,182D160426-TB,182D160426,,-1.000000,100,,NSE,1.000000
22111,66TN30-SG,66TN30,,-1.000000,100,,NSE,1.000000
759407,SHEEL-SM,SHEEL,,-1.000000,2000,,NSE,5.000000
759439,PATELRMART-EQ,PATELRMART,,-1.000000,1,,NSE,1.000000
22124,72TN31-SG,72TN31,,-1.000000,100,,NSE,1.000000
22134,668TN55-SG,668TN55,,-1.000000,100,,NSE,1.000000
22139,721TR29-SG,721TR29,,-1.000000,100,,NSE,1.000000
22141,731WB34-SG,731WB34,,-1.000000,100,,NSE,1.000000
22146,726WB34-SG,726WB34,,-1.000000,100,,NSE,1.000000
22150,715WB35-SG,715WB35,,-1.000000,100,,NSE,1.000000
22160,717CG30-SG,717CG30,,-1.000000,100,,NSE,1.000000
22165,745UK30-SG,745UK30,,-1.000000,100,,NSE,1.000000
22176,665WB30-SG,665WB30,,-1.000000,100,,NSE,1.000000
22177,735WB30-SG,735WB30,,-1.000000,100,,NSE,1.000000
22207,694TS60-SG,694TS60,,-1.000000,100,,NSE,1.000000
22211,743TS54-SG,743TS54,,-1.000000,100,,NSE,1.000000
22233,DHUNINV-EQ,DHUNINV,,-1.000000,1,,NSE,10.000000
22296,64GJ30-SG,64GJ30,,-1.000000,100,,NSE,1.000000
22335,648KA30-SG,648KA30,,-1.000000,100,,NSE,1.000000
22385,SGBAUG28V-GB,SGBAUG28V,,-1.000000,1,,NSE,1.000000
22406,665GJ30-SG,665GJ30,,-1.000000,100,,NSE,1.000000
22452,64KA30A-SG,64KA30A,,-1.000000,100,,NSE,1.000000
22499,762TN34-SG,762TN34,,-1.000000,100,,NSE,1.000000
22502,763MH36-SG,763MH36,,-1.000000,100,,NSE,1.000000
2251,699RJ41-SG,699RJ41,,-1.000000,100,,NSE,1.000000
22521,NIF5GETF-EQ,NIF5GETF,,-1.000000,1,,NSE,1.000000
22527,DELAPLEX-SM,DELAPLEX,,-1.000000,600,,NSE,5.000000
22595,HDFCPSUBK-EQ,HDFCPSUBK,,-1.000000,1,,NSE,1.000000
22609,751CG32-SG,751CG32,,-1.000000,100,,NSE,1.000000
22614,749TS35-SG,749TS35,,-1.000000,100,,NSE,1.000000
22649,PARKHOTELS-EQ,PARKHOTELS,,-1.000000,1,,NSE,1.000000
22688,ALPEXSOLAR-SM,ALPEXSOLAR,,-1.000000,100,,NSE,5.000000
22701,744AP39-SG,744AP39,,-1.000000,100,,NSE,1.000000
22704,748AP44-SG,748AP44,,-1.000000,100,,NSE,1.000000
22739,MON100-EQ,MON100,,-1.000000,1,,NSE,1.000000
22742,744CG29-SG,744CG29,,-1.000000,100,,NSE,1.000000
2275,IRISDOREME-EQ,IRISDOREME,,-1.000000,1,,NSE,1.000000
22745,748CG32-SG,748CG32,,-1.000000,100,,NSE,1.000000
22746,748KA33-SG,748KA33,,-1.000000,100,,NSE,1.000000
22793,760PFC29-N0,760PFC29,,-1.000000,1,,NSE,1.000000
22868,744KA34-SG,744KA34,,-1.000000,100,,NSE,1.000000
22871,744WB41-SG,744WB41,,-1.000000,100,,NSE,1.000000
22880,742KA39-SG,742KA39,,-1.000000,100,,NSE,1.000000
22893,832TPL28-N6,832TPL28,,-1.000000,1,,NSE,1.000000
22919,8258TCL27-NF,8258TCL27,,-1.000000,1,,NSE,1.000000
22995,74MH36-SG,74MH36,,-1.000000,100,,NSE,1.000000
22999,738TS49-SG,738TS49,,-1.000000,100,,NSE,1.000000
2303,HAL-EQ,HAL,,-1.000000,1,,NSE,10.000000
23052,SONAMAC-SM,SONAMAC,,-1.000000,1000,,NSE,5.000000
23061,735PGCIL34-N1,735PGCIL34,,-1.000000,1,,NSE,1.000000
23082,737RJ34A-SG,737RJ34A,,-1.000000,100,,NSE,1.000000
23085,739KL34-SG,739KL34,,-1.000000,100,,NSE,1.000000
23087,738HR35-SG,738HR35,,-1.000000,100,,NSE,1.000000
2313,MURUDCERA-EQ,MURUDCERA,,-1.000000,1,,NSE,1.000000
23113,PRATHAM-SM,PRATHAM,,-1.000000,400,,NSE,5.000000
23153,824LTF27-NQ,824LTF27,,-1.000000,1,,NSE,1.000000
23195,747CG34-SG,747CG34,,-1.000000,100,,NSE,1.000000
23313,957SCL31-Z3,957SCL31,,-1.000000,1,,NSE,1.000000
23336,753KL50-SG,753KL50,,-1.000000,100,,NSE,1.000000
23340,736UK26-SG,736UK26,,-1.000000,100,,NSE,1.000000
23341,746AS31-SG,746AS31,,-1.000000,100,,NSE,1.000000
23342,742KA32-SG,742KA32,,-1.000000,100,,NSE,1.000000
23353,751UP38-SG,751UP38,,-1.000000,100,,NSE,1.000000
23421,739AP30-SG,739AP30,,-1.000000,100,,NSE,1.000000
2353,NURECA-BE,NURECA,,-1.000000,1,,NSE,5.000000
23429,743MH39-SG,743MH39,,-1.000000,100,,NSE,1.000000
23565,RBS-SM,RBS,,-1.000000,800,,NSE,5.000000
23587,749AP40-SG,749AP40,,-1.000000,100,,NSE,1.000000
23635,753PN36-SG,753PN36,,-1.000000,100,,NSE,1.000000
23636,753PN37-SG,753PN37,,-1.000000,100,,NSE,1.000000
23718,REFRACTORY-SM,REFRACTORY,,-1.000000,1000,,NSE,5.000000
23757,742AP45-SG,742AP45,,-1.000000,100,,NSE,1.000000
23764,PRLIND-SM,PRLIND,,-1.000000,1000,,NSE,5.000000
23864,AWFIS-EQ,AWFIS,,-1.000000,1,,NSE,5.000000
23881,734RJ45-SG,734RJ45,,-1.000000,100,,NSE,1.000000
23952,1015SCL29-ZL,1015SCL29,,-1.000000,1,,NSE,1.000000
2397,SANDHAR-EQ,SANDHAR,,-1.000000,1,,NSE,5.000000
23961,10SCL31A-ZO,10SCL31A,,-1.000000,1,,NSE,1.000000
24010,743AP42B-SG,743AP42B,,-1.000000,100,,NSE,1.000000
24077,MID150CASE-EQ,MID150CASE,,-1.000000,1,,NSE,1.000000
24114,759NH27-NE,759NH27,,-1.000000,1,,NSE,1.000000
24129,807NIIF29-N3,807NIIF29,,-1.000000,1,,NSE,1.000000
24131,812SFL27-N2,812SFL27,,-1.000000,1,,NSE,1.000000
24150,FALCONTECH-SM,FALCONTECH,,-1.000000,1200,,NSE,5.000000
24173,WINNY-SM,WINNY,,-1.000000,500,,NSE,5.000000
24181,734RJ34-SG,734RJ34,,-1.000000,100,,NSE,1.000000
24191,732KL41-SG,732KL41,,-1.000000,100,,NSE,1.000000
24255,793TPRE34-N0,793TPRE34,,-1.000000,1,,NSE,1.000000
2439,NKIND-EQ,NKIND,,-1.000000,1,,NSE,1.000000
24340,736AP45-SG,736AP45,,-1.000000,100,,NSE,1.000000
24353,NEPHROCARE-ST,NEPHROCARE,,-1.000000,400,,NSE,5.000000
24409,DHANUKA-EQ,DHANUKA,,-1.000000,1,,NSE,10.000000
24415,AMBEY-SM,AMBEY,,-1.000000,2000,,NSE,5.000000
24420,732HR36-SG,732HR36,,-1.000000,100,,NSE,1.000000
24424,731TN54-SG,731TN54,,-1.000000,100,,NSE,1.000000
2454,CENTRUM-EQ,CENTRUM,,-1.000000,1,,NSE,1.000000
24461,EVINDIA-EQ,EVINDIA,,-1.000000,1,,NSE,1.000000
24528,KATARIA-SM,KATARIA,,-1.000000,600,,NSE,5.000000
24571,733KL54-SG,733KL54,,-1.000000,100,,NSE,1.000000
24587,975SCL29-N0,975SCL29,,-1.000000,1,,NSE,1.000000
24625,CHETANA-SM,CHETANA,,-1.000000,1600,,NSE,5.000000
24632,MIEL-ST,MIEL,,-1.000000,2000,,NSE,5.000000
24654,735WB40-SG,735WB40,,-1.000000,100,,NSE,1.000000
24659,735JK46-SG,735JK46,,-1.000000,100,,NSE,1.000000
24660,734AP49A-SG,734AP49A,,-1.000000,100,,NSE,1.000000
24670,85GHFL27-N0,85GHFL27,,-1.000000,1,,NSE,1.000000
24697,SSEGL-SM,SSEGL,,-1.000000,200,,NSE,5.000000
24724,828SICC26-N0,828SICC26,,-1.000000,1,,NSE,1.000000
24764,727KL59-SG,727KL59,,-1.000000,100,,NSE,1.000000
24819,849ABSLI34-N0,849ABSLI34,,-1.000000,1,,NSE,1.000000
24828,119VCCL26-N0,119VCCL26,,-1.000000,1,,NSE,1.000000
24879,BALCO-SM,BALCO,,-1.000000,1200,,NSE,5.000000
24887,725HR39-SG,725HR39,,-1.000000,100,,NSE,1.000000
24893,72MZ31-SG,72MZ31,,-1.000000,100,,NSE,1.000000
24949,709GS2054-GS,709GS2054,,-1.000000,1,,NSE,1.000000
24979,731RECL39-N0,731RECL39,,-1.000000,1,,NSE,1.000000
24985,726PN36-SG,726PN36,,-1.000000,100,,NSE,1.000000
24998,723WB49-SG,723WB49,,-1.000000,100,,NSE,1.000000
25014,722HPCL29-N0,722HPCL29,,-1.000000,1,,NSE,1.000000
25058,785IIFL27-N0,785IIFL27,,-1.000000,1,,NSE,1.000000
25098,724MH40-SG,724MH40,,-1.000000,100,,NSE,1.000000
25099,725AP44-SG,725AP44,,-1.000000,100,,NSE,1.000000
25107,723AP34-SG,723AP34,,-1.000000,100,,NSE,1.000000
25215,722HP39-SG,722HP39,,-1.000000,100,,NSE,1.000000
25248,AUSL-SM,AUSL,,-1.000000,2000,,NSE,5.000000
25252,KROSS-EQ,KROSS,,-1.000000,1,,NSE,1.000000
25287,965AEL27-N4,965AEL27,,-1.000000,1,,NSE,1.000000
25318,724INBK34-N0,724INBK34,,-1.000000,1,,NSE,1.000000
25352,71MH33-SG,71MH33,,-1.000000,100,,NSE,1.000000
25357,713TS36-SG,713TS36,,-1.000000,100,,NSE,1.000000
25372,785TRPEL34-N0,785TRPEL34,,-1.000000,1,,NSE,1.000000
25376,765LICH31-N0,765LICH31,,-1.000000,1,,NSE,1.000000
25426,NORTHARC-EQ,NORTHARC,,-1.000000,1,,NSE,5.000000
25439,786TCHFL29-N0,786TCHFL29,,-1.000000,1,,NSE,1.000000
25464,12VCCL27-N0,12VCCL27,,-1.000000,1,,NSE,1.000000
255,NIRAJ-EQ,NIRAJ,,-1.000000,1,,NSE,1.000000
25466,12VCCL29-N0,12VCCL29,,-1.000000,1,,NSE,1.000000
25492,ONELIFECAP-EQ,ONELIFECAP,,-1.000000,1,,NSE,1.000000
25502,712MH38-SG,712MH38,,-1.000000,100,,NSE,1.000000
25537,925SCL26F-N1,925SCL26F,,-1.000000,1,,NSE,1.000000
25597,MANBA-EQ,MANBA,,-1.000000,1,,NSE,1.000000
25622,920HFL30-N0,920HFL30,,-1.000000,1,,NSE,1.000000
25773,713MH37A-SG,713MH37A,,-1.000000,100,,NSE,1.000000
25840,7712TCHF28-N0,7712TCHF28,,-1.000000,1,,NSE,1.000000
25864,975SCL29A-N0,975SCL29A,,-1.000000,1,,NSE,1.000000
25883,711BR33B-SG,711BR33B,,-1.000000,100,,NSE,1.000000
25890,744SIDBI28-N0,744SIDBI28,,-1.000000,1,,NSE,1.000000
25892,DBEIL-EQ,DBEIL,,-1.000000,1,,NSE,1.000000
25897,MINDACORP-EQ,MINDACORP,,-1.000000,1,,NSE,5.000000
25907,WAAREEENER-EQ,WAAREEENER,,-1.000000,1,,NSE,10.000000
2598,AMJLAND-EQ,AMJLAND,,-1.000000,1,,NSE,1.000000
25941,GODAVARIB-EQ,GODAVARIB,,-1.000000,1,,NSE,5.000000
25946,835TCSL27-N0,835TCSL27,,-1.000000,1,,NSE,1.000000
2599,PARTYCRUS-SM,PARTYCRUS,,-1.000000,1000,,NSE,5.000000
2676,717UP31-SG,717UP31,,-1.000000,100,,NSE,1.000000
2690,729TR36-SG,729TR36,,-1.000000,100,,NSE,1.000000
2691,724KA37-SG,724KA37,,-1.000000,100,,NSE,1.000000
27000,702TN29-SG,702TN29,,-1.000000,100,,NSE,1.000000
27007,715AP42-SG,715AP42,,-1.000000,100,,NSE,1.000000
27008,HEXATRADEX-EQ,HEXATRADEX,,-1.000000,1,,NSE,1.000000
27009,715AP47-SG,715AP47,,-1.000000,100,,NSE,1.000000
27021,890BTL34-N0,890BTL34,,-1.000000,1,,NSE,1.000000
27025,890BTL31-N0,890BTL31,,-1.000000,1,,NSE,1.000000
27033,78241ABH29-N0,78241ABH29,,-1.000000,1,,NSE,1.000000
27035,747IIFCL27-N0,747IIFCL27,,-1.000000,1,,NSE,1.000000
27097,NIVABUPA-EQ,NIVABUPA,,-1.000000,1,,NSE,1.000000
2717,PRECWIRE-EQ,PRECWIRE,,-1.000000,1,,NSE,1.000000
27117,712HR37-SG,712HR37,,-1.000000,100,,NSE,1.000000
27120,364D131125-TB,364D131125,,-1.000000,100,,NSE,1.000000
27185,709KA30A-SG,709KA30A,,-1.000000,100,,NSE,1.000000
27190,714TN34-SG,714TN34,,-1.000000,100,,NSE,1.000000
27199,719HR37-SG,719HR37,,-1.000000,100,,NSE,1.000000
27205,716AR44-SG,716AR44,,-1.000000,100,,NSE,1.000000
27287,ABHAPOWER-ST,ABHAPOWER,,-1.000000,1600,,NSE,5.000000
27297,RTNINDIA-EQ,RTNINDIA,,-1.000000,1,,NSE,1.000000
27313,711HP34-SG,711HP34,,-1.000000,100,,NSE,1.000000
27323,711AP39-SG,711AP39,,-1.000000,100,,NSE,1.000000
2733,643AS26-SG,643AS26,,-1.000000,100,,NSE,1.000000
27325,710TS45-SG,710TS45,,-1.000000,100,,NSE,1.000000
27331,364D041225-TB,364D041225,,-1.000000,100,,NSE,1.000000
27353,ROSSTECH-EQ,ROSSTECH,,-1.000000,1,,NSE,5.000000
2810,SGBMR29XII-GB,SGBMR29XII,,-1.000000,1,,NSE,1.000000
27773,INNOVANA-BE,INNOVANA,,-1.000000,1,,NSE,5.000000
27928,775SFL26-N0,775SFL26,,-1.000000,1,,NSE,1.000000
2839,MAHICKRA-SM,MAHICKRA,,-1.000000,750,,NSE,5.000000
2841,LXCHEM-EQ,LXCHEM,,-1.000000,1,,NSE,1.000000
28241,713MZ39-SG,713MZ39,,-1.000000,100,,NSE,1.000000
28827,716UP39-SG,716UP39,,-1.000000,100,,NSE,1.000000
28874,IHF261224A-N1,IHF261224A,,-1.000000,1,,NSE,1.000000
28965,818GFL26-N0,818GFL26,,-1.000000,1,,NSE,1.000000
28979,87HFL26-N0,87HFL26,,-1.000000,1,,NSE,1.000000
28992,717AP37-SG,717AP37,,-1.000000,100,,NSE,1.000000
29015,ARSHIYA-BZ,ARSHIYA,,-1.000000,1,,NSE,1.000000
29035,725IOCL30-N0,725IOCL30,,-1.000000,1,,NSE,1.000000
29037,930PCHFL27-N0,930PCHFL27,,-1.000000,1,,NSE,1.000000
29046,364D080126-TB,364D080126,,-1.000000,100,,NSE,1.000000
29069,713TS49-SG,713TS49,,-1.000000,100,,NSE,1.000000
29087,QUADFUTURE-EQ,QUADFUTURE,,-1.000000,1,,NSE,5.000000
29113,CARERATING-EQ,CARERATING,,-1.000000,1,,NSE,10.000000
29126,724KL44-SG,724KL44,,-1.000000,100,,NSE,1.000000
29167,723BOB35-N0,723BOB35,,-1.000000,1,,NSE,1.000000
2922,685AR31-SG,685AR31,,-1.000000,100,,NSE,1.000000
29182,990IIFL26-N0,990IIFL26,,-1.000000,1,,NSE,1.000000
29229,EMAPARTNER-SM,EMAPARTNER,,-1.000000,1000,,NSE,5.000000
29270,REXPRO-SM,REXPRO,,-1.000000,1000,,NSE,5.000000
2935,861REC34-ND,861REC34,,-1.000000,1,,NSE,1.000000
29282,712BR37-SG,712BR37,,-1.000000,100,,NSE,1.000000
29304,364D290126-TB,364D290126,,-1.000000,100,,NSE,1.000000
29457,790CANF30-N0,790CANF30,,-1.000000,1,,NSE,1.000000
2951,S&SPOWER-EQ,S&SPOWER,,-1.000000,1,,NSE,5.000000
29500,711KA35A-SG,711KA35A,,-1.000000,100,,NSE,1.000000
29541,CHAMUNDA-SM,CHAMUNDA,,-1.000000,3000,,NSE,5.000000
22027,701PY26-SG,701PY26,,-1.000000,100,,NSE,1.000000
29557,790ABHFL27-N0,790ABHFL27,,-1.000000,1,,NSE,1.000000
29559,786ABHFL28-N0,786ABHFL28,,-1.000000,1,,NSE,1.000000
29566,718BR45-SG,718BR45,,-1.000000,100,,NSE,1.000000
22036,745RJ30-SG,745RJ30,,-1.000000,100,,NSE,1.000000
22044,717RJ30-SG,717RJ30,,-1.000000,100,,NSE,1.000000
22050,658RJ30-SG,658RJ30,,-1.000000,100,,NSE,1.000000
22057,697RJ30-SG,697RJ30,,-1.000000,100,,NSE,1.000000
22090,716UP29-SG,716UP29,,-1.000000,100,,NSE,1.000000
22091,73UP30-SG,73UP30,,-1.000000,100,,NSE,1.000000
22103,641TN30-SG,641TN30,,-1.000000,100,,NSE,1.000000
22118,689TN25-SG,689TN25,,-1.000000,100,,NSE,1.000000
22179,658JK30-SG,658JK30,,-1.000000,100,,NSE,1.000000
22180,662JK30-SG,662JK30,,-1.000000,100,,NSE,1.000000
22220,717PN30A-SG,717PN30A,,-1.000000,100,,NSE,1.000000
22223,717BR30A-SG,717BR30A,,-1.000000,100,,NSE,1.000000
22255,NDRAUTO-EQ,NDRAUTO,,-1.000000,1,,NSE,5.000000
22265,64KA30-SG,64KA30,,-1.000000,100,,NSE,1.000000
22269,646WB30-SG,646WB30,,-1.000000,100,,NSE,1.000000
22297,654MP35-SG,654MP35,,-1.000000,100,,NSE,1.000000
22298,642PN30-SG,642PN30,,-1.000000,100,,NSE,1.000000
22340,646RJ30-SG,646RJ30,,-1.000000,100,,NSE,1.000000
22342,644MH28-SG,644MH28,,-1.000000,100,,NSE,1.000000
22343,649MH31-SG,649MH31,,-1.000000,100,,NSE,1.000000
22369,65GA30A-SG,65GA30A,,-1.000000,100,,NSE,1.000000
22371,669TS50-SG,669TS50,,-1.000000,100,,NSE,1.000000
22374,65TN30-SG,65TN30,,-1.000000,100,,NSE,1.000000
22414,667UP30-SG,667UP30,,-1.000000,100,,NSE,1.000000
22472,KONSTELEC-SM,KONSTELEC,,-1.000000,1000,,NSE,5.000000
22476,SGBDE31III-GB,SGBDE31III,,-1.000000,1,,NSE,1.000000
22493,76GJ33-SG,76GJ33,,-1.000000,100,,NSE,1.000000
2265,705WB31-SG,705WB31,,-1.000000,100,,NSE,1.000000
22575,837SMFG29-N2,837SMFG29,,-1.000000,1,,NSE,1.000000
22619,752BR39-SG,752BR39,,-1.000000,100,,NSE,1.000000
22622,746AP41A-SG,746AP41A,,-1.000000,100,,NSE,1.000000
22680,NDRINVIT-IV,NDRINVIT,,-1.000000,25000,,NSE,1.000000
22695,745AS31-SG,745AS31,,-1.000000,100,,NSE,1.000000
22751,746MH35-SG,746MH35,,-1.000000,100,,NSE,1.000000
22755,747BR39-SG,747BR39,,-1.000000,100,,NSE,1.000000
22813,747RL34-NL,747RL34,,-1.000000,1,,NSE,1.000000
22897,SADHAV-SM,SADHAV,,-1.000000,600,,NSE,5.000000
22911,OWAIS-SM,OWAIS,,-1.000000,100,,NSE,5.000000
22986,74BR39-SG,74BR39,,-1.000000,100,,NSE,1.000000
22987,74RJ42-SG,74RJ42,,-1.000000,100,,NSE,1.000000
22989,74WB44-SG,74WB44,,-1.000000,100,,NSE,1.000000
23074,SHREEKARNI-SM,SHREEKARNI,,-1.000000,150,,NSE,5.000000
23086,738UP34-SG,738UP34,,-1.000000,100,,NSE,1.000000
23105,736TN54-SG,736TN54,,-1.000000,100,,NSE,1.000000
23157,746IRFC29-NS,746IRFC29,,-1.000000,1,,NSE,1.000000
23184,MOREALTY-EQ,MOREALTY,,-1.000000,1,,NSE,1.000000
23189,744TS30-SG,744TS30,,-1.000000,100,,NSE,1.000000
23204,75MN36-SG,75MN36,,-1.000000,100,,NSE,1.000000
23207,748RJ37-SG,748RJ37,,-1.000000,100,,NSE,1.000000
23214,745WB44-SG,745WB44,,-1.000000,100,,NSE,1.000000
23244,885CIFCL34-NS,885CIFCL34,,-1.000000,1,,NSE,1.000000
23311,1050SCFL31-Z2,1050SCFL31,,-1.000000,1,,NSE,1.000000
23326,743TN34-SG,743TN34,,-1.000000,100,,NSE,1.000000
23343,747CG32-SG,747CG32,,-1.000000,100,,NSE,1.000000
23357,752GA39-SG,752GA39,,-1.000000,100,,NSE,1.000000
23390,1035CCSP26-N2,1035CCSP26,,-1.000000,1,,NSE,1.000000
23468,CGRAPHICS-SM,CGRAPHICS,,-1.000000,800,,NSE,5.000000
23547,748HR34-SG,748HR34,,-1.000000,100,,NSE,1.000000
23558,734GS2064-GS,734GS2064,,-1.000000,1,,NSE,1.000000
23586,749KL39-SG,749KL39,,-1.000000,100,,NSE,1.000000
23631,754AS34-SG,754AS34,,-1.000000,100,,NSE,1.000000
23676,747TS36-SG,747TS36,,-1.000000,100,,NSE,1.000000
23679,743AP42A-SG,743AP42A,,-1.000000,100,,NSE,1.000000
23682,746AP38A-SG,746AP38A,,-1.000000,100,,NSE,1.000000
23683,742TS48-SG,742TS48,,-1.000000,100,,NSE,1.000000
23687,ANURAS-W1,ANURAS,,-1.000000,1,,NSE,5.000000
23740,TBOTEK-EQ,TBOTEK,,-1.000000,1,,NSE,10.000000
23756,744TS41-SG,744TS41,,-1.000000,100,,NSE,1.000000
23812,738JK51-SG,738JK51,,-1.000000,100,,NSE,1.000000
2385,NAVNETEDUL-EQ,NAVNETEDUL,,-1.000000,1,,NSE,1.000000
23837,865CIF29-NV,865CIF29,,-1.000000,1,,NSE,1.000000
23870,738TN33-SG,738TN33,,-1.000000,100,,NSE,1.000000
23879,737RJ39-SG,737RJ39,,-1.000000,100,,NSE,1.000000
23882,734JK54-SG,734JK54,,-1.000000,100,,NSE,1.000000
23898,825SMFG27-N1,825SMFG27,,-1.000000,1,,NSE,1.000000
23900,865CIFL29-NW,865CIFL29,,-1.000000,1,,NSE,1.000000
23964,1050SCL31-ZP,1050SCL31,,-1.000000,1,,NSE,1.000000
2398,722KA38-SG,722KA38,,-1.000000,100,,NSE,1.000000
23967,1003SCL31-ZQ,1003SCL31,,-1.000000,1,,NSE,1.000000
23976,ZTECH-SM,ZTECH,,-1.000000,300,,NSE,5.000000
23988,909MFL29-NP,909MFL29,,-1.000000,1,,NSE,1.000000
23995,746HP36-SG,746HP36,,-1.000000,100,,NSE,1.000000
23996,744TS40-SG,744TS40,,-1.000000,100,,NSE,1.000000
24000,745NL34-SG,745NL34,,-1.000000,100,,NSE,1.000000
24003,738KL55-SG,738KL55,,-1.000000,100,,NSE,1.000000
24009,745RJ40-SG,745RJ40,,-1.000000,100,,NSE,1.000000
24014,BOROSCI-EQ,BOROSCI,,-1.000000,1,,NSE,1.000000
24051,739UK30-SG,739UK30,,-1.000000,100,,NSE,1.000000
24098,738RJ33-SG,738RJ33,,-1.000000,100,,NSE,1.000000
24135,960IIFLS26-N9,960IIFLS26,,-1.000000,1,,NSE,1.000000
24145,RETAIL-EQ,RETAIL,,-1.000000,1,,NSE,1.000000
24257,793TPRE29-N0,793TPRE29,,-1.000000,1,,NSE,1.000000
24290,PCCL-SM,PCCL,,-1.000000,400,,NSE,5.000000
24331,738PN33-SG,738PN33,,-1.000000,100,,NSE,1.000000
24337,736TS37-SG,736TS37,,-1.000000,100,,NSE,1.000000
24341,736JK46-SG,736JK46,,-1.000000,100,,NSE,1.000000
24374,LIQUIDSHRI-EQ,LIQUIDSHRI,,-1.000000,1,,NSE,1.000000
24386,BANSALWIRE-EQ,BANSALWIRE,,-1.000000,1,,NSE,5.000000
24439,GGBL-SM,GGBL,,-1.000000,300,,NSE,5.000000
24466,812ABHF29-N0,812ABHF29,,-1.000000,1,,NSE,1.000000
24489,735MZ37-SG,735MZ37,,-1.000000,100,,NSE,1.000000
24520,TUNWAL-SM,TUNWAL,,-1.000000,2000,,NSE,5.000000
24545,MACOBSTECH-SM,MACOBSTECH,,-1.000000,800,,NSE,5.000000
24556,835TPL27-N0,835TPL27,,-1.000000,1,,NSE,1.000000
24566,734TS37-SG,734TS37,,-1.000000,100,,NSE,1.000000
24595,RUSHIL-EQ,RUSHIL,,-1.000000,1,,NSE,1.000000
2463,MIDHANI-EQ,MIDHANI,,-1.000000,1,,NSE,5.000000
24604,850CIFL27-N0,850CIFL27,,-1.000000,1,,NSE,1.000000
24642,TROM-SM,TROM,,-1.000000,600,,NSE,5.000000
24655,735WB43-SG,735WB43,,-1.000000,100,,NSE,1.000000
24742,CEIGALL-EQ,CEIGALL,,-1.000000,1,,NSE,5.000000
24751,725HP33-SG,725HP33,,-1.000000,100,,NSE,1.000000
24830,AESTHETIK-SM,AESTHETIK,,-1.000000,1000,,NSE,5.000000
24888,723MH40-SG,723MH40,,-1.000000,100,,NSE,1.000000
24891,722MH50-SG,722MH50,,-1.000000,100,,NSE,1.000000
